Data_ID,Event_ID,Species,Num_ Observed,Age,Composition,Breeding_Plumage,Breeding_Status,Data_Location_ID,Notes
"20120629111616-45352756.9770813","{6BCE0447-C276-468F-A23C-78E672FE7509}","BAEA",1.0000000000000000e+00,"Juv","Unk","Y","O",,
"20120629112238-862619340.419769","{61D59F82-197D-4CF1-8219-25072B0A838C}","ARTE",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629112249-790480017.662048","{61D59F82-197D-4CF1-8219-25072B0A838C}","SUSC",1.0000000000000000e+02,"Mix","Mix","Y","O",,
"20120629112308-373536169.528961","{61D59F82-197D-4CF1-8219-25072B0A838C}","WWSC",5.0000000000000000e+00,"Unk","Unk","Y","O",,
"20120629112441-871445834.636688","{C4D1042B-BDC3-4994-B38A-39312758EEBD}","ULGU",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629112559-949556648.731232","{7B3E506E-5B32-46C0-B39F-7984DB433498}","RNGR",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629112905-524868428.707123","{E24BB969-ABD9-4A3A-9548-3D2121D8FE89}","GWGU",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113042-53504526.6151428","{072AF07A-DC11-4314-B194-798BB2615A3F}","MALL",1.0000000000000000e+00,"Ad","M","Y","O",,
"20120629113107-592458248.138428","{072AF07A-DC11-4314-B194-798BB2615A3F}","ARTE",6.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113117-468700110.912323","{072AF07A-DC11-4314-B194-798BB2615A3F}","GBHE",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113132-298165440.559387","{072AF07A-DC11-4314-B194-798BB2615A3F}","ULGU",2.2000000000000000e+01,"Ad","Unk","Y","O",,
"20120629113143-622696697.711945","{072AF07A-DC11-4314-B194-798BB2615A3F}","SPSA",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113157-647821187.973022","{072AF07A-DC11-4314-B194-798BB2615A3F}","BAEA",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113211-263792932.033539","{072AF07A-DC11-4314-B194-798BB2615A3F}","WATA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113407-829801619.052887","{AC5D98C7-7698-4155-885C-033F28F8A40A}","GBHE",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113419-824602127.075195","{AC5D98C7-7698-4155-885C-033F28F8A40A}","ULGU",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120629113704-986093163.490295","{1E253003-4E6B-476C-B776-C480439BAEEC}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712164255-533424019.813538","{763AECE2-0FF8-451B-9E13-FDF77B06D82E}","ULGU",2.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120712164311-579518616.199493","{763AECE2-0FF8-451B-9E13-FDF77B06D82E}","ULGU",5.0000000000000000e+00,"Juv","Unk","Y","O",,
"20120712164320-289562463.760376","{763AECE2-0FF8-451B-9E13-FDF77B06D82E}","BOGU",4.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120712164338-301948010.921478","{763AECE2-0FF8-451B-9E13-FDF77B06D82E}","BOGU",5.0000000000000000e+00,"Juv","Unk","Y","O",,
"20120712164353-774740099.906921","{763AECE2-0FF8-451B-9E13-FDF77B06D82E}","SPSA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712164405-14017641.544342","{763AECE2-0FF8-451B-9E13-FDF77B06D82E}","WATA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712164600-814490020.275116","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","PALO",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712164610-709037899.971008","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","ULGU",1.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120712164619-45352756.9770813","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","WWSC",1.5000000000000000e+01,"Mix","Unk","Y","O",,
"20120712164636-414032697.677612","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","BOGU",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712164650-862619340.419769","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","SUSC",3.0000000000000000e+00,"Ad","M","Y","O",,
"20120712164703-790480017.662048","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","SUSC",5.0000000000000000e+00,"Ad","F","Y","O",,
"20120712164715-373536169.528961","{D051597A-DFA6-4A41-8E5E-5C9B2075F31F}","SURF",8.0000000000000000e+00,"A","Unk","Y","O",,
"20120712164909-871445834.636688","{411FB27B-9A15-4201-AC3E-A509A9658582}","ULGU",5.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712165027-949556648.731232","{BB99BB7A-E19C-480A-B0B4-9B803211356E}","ULGU",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712165036-364018678.665161","{BB99BB7A-E19C-480A-B0B4-9B803211356E}","ARTE",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712165220-767111659.049988","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","SUSC",1.0000000000000000e+02,"Mix","Mix","Y","O",,
"20120712165247-53504526.6151428","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","WWSC",3.0000000000000000e+01,"Unk","Unk","Y","O",,
"20120712165300-592458248.138428","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","RNDU",1.0000000000000000e+00,"Ad","M","Y","O",,
"20120712165317-468700110.912323","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","RNDU",1.0000000000000000e+00,"Ad","F","Y","O",,
"20120712165335-298165440.559387","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","GRSC",4.0000000000000000e+00,"Ad","M","Y","O",,
"20120712165346-622696697.711945","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","GRSC",1.0000000000000000e+00,"Ad","F","Y","O",,
"20120712165614-647821187.973022","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712165627-263792932.033539","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","MAMU",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712165640-279342055.32074","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","RNGR",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712165707-829801619.052887","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","RTLO",1.1000000000000000e+01,"Ad","Unk","Y","O",,
"20120712165719-824602127.075195","{5568B59A-58D0-474A-92D9-6C5DE19885CE}","ULGU",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712171229-910964310.16922","{7FE5AEA3-C434-4CA1-B798-3D4D877D76B6}","ULGU",5.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712171242-226866006.851196","{7FE5AEA3-C434-4CA1-B798-3D4D877D76B6}","BOGU",2.7000000000000000e+01,"Ad","Unk","Y","O",,
"20120712171252-695115506.649017","{7FE5AEA3-C434-4CA1-B798-3D4D877D76B6}","BOGU",2.0000000000000000e+00,"Juv","Juv","N","O",,
"20120712171318-980003237.724304","{7FE5AEA3-C434-4CA1-B798-3D4D877D76B6}","ARTE",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712171328-243931353.092194","{7FE5AEA3-C434-4CA1-B798-3D4D877D76B6}","COGO",1.0000000000000000e+00,"Ad","M","Y","O",,
"20120712171338-533873081.207275","{7FE5AEA3-C434-4CA1-B798-3D4D877D76B6}","BAEA",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120712171656-999414563.179016","{5F729847-A790-4016-B41C-9D5D871E7BCE}","SPSA",5.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802082738-533424019.813538","{3685F094-16E0-4C53-9E24-49436326C3FA}","ULGU",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802082816-579518616.199493","{3685F094-16E0-4C53-9E24-49436326C3FA}","MEGU",9.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802082831-289562463.760376","{3685F094-16E0-4C53-9E24-49436326C3FA}","BOGU",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802082849-301948010.921478","{3685F094-16E0-4C53-9E24-49436326C3FA}","ARTE",1.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120802083454-14017641.544342","{C755D411-1C91-49C1-B33C-DAEBC35737E6}","ULGU",5.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802083507-760723590.85083","{C755D411-1C91-49C1-B33C-DAEBC35737E6}","MAMU",3.4000000000000000e+02,"Ad","Unk","Y","O",,
"20120802083521-814490020.275116","{C755D411-1C91-49C1-B33C-DAEBC35737E6}","SUSC",4.5000000000000000e+01,"Mix","Mix","Y","O",,
"20120802083539-709037899.971008","{C755D411-1C91-49C1-B33C-DAEBC35737E6}","WWSC",1.0000000000000000e+00,"Ad","M","Y","O",,
"20120802084421-45352756.9770813","{C755D411-1C91-49C1-B33C-DAEBC35737E6}","SESA",1.2000000000000000e+01,"Mix","Mix","Y","O",,"BEST GUESS, UNKNOWN PEEP"
"20120802091634-533424019.813538","{F9A9D29D-B3DD-451D-8266-006E7D6CFB02}","ULGU",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802091653-579518616.199493","{F9A9D29D-B3DD-451D-8266-006E7D6CFB02}","MAMU",2.6000000000000000e+01,"Ad","Unk","Y","O",,
"20120802092000-301948010.921478","{53AC3243-7955-45A7-9AD1-E231B8A078B2}","MAMU",1.2000000000000000e+01,"Ad","Unk","Y","O",,
"20120802092816-14017641.544342","{BC4FEA52-D57E-424F-A3DE-00C733FA7252}","ULGU",1.8000000000000000e+01,"Ad","Unk","Y","O",,
"20120802092831-760723590.85083","{BC4FEA52-D57E-424F-A3DE-00C733FA7252}","MAMU",5.7500000000000000e+02,"Ad","Unk","Y","O",,
"20120802092850-814490020.275116","{BC4FEA52-D57E-424F-A3DE-00C733FA7252}","SUSC",4.0000000000000000e+01,"Mix","Mix","Y","O",,
"20120802093158-45352756.9770813","{A39FF836-8B57-48AB-A43A-819BBD2AF618}","SPSA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802093208-414032697.677612","{A39FF836-8B57-48AB-A43A-819BBD2AF618}","GRBH",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802093220-862619340.419769","{A39FF836-8B57-48AB-A43A-819BBD2AF618}","BAEA",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802093234-790480017.662048","{A39FF836-8B57-48AB-A43A-819BBD2AF618}","ULGU",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802093244-373536169.528961","{A39FF836-8B57-48AB-A43A-819BBD2AF618}","RTLO",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802093910-871445834.636688","{8A98FB20-6B42-450E-914F-E9746F62DF33}","ULGU",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802093921-56236863.1362915","{8A98FB20-6B42-450E-914F-E9746F62DF33}","BOGU",8.1000000000000000e+01,"Ad","Unk","Y","O",,
"20120802094712-949556648.731232","{8A98FB20-6B42-450E-914F-E9746F62DF33}","BOGU",1.5000000000000000e+01,"Juv","Juv","N","O",,
"20120802095016-364018678.665161","{8A98FB20-6B42-450E-914F-E9746F62DF33}","MALL",1.3000000000000000e+01,"Ad","Unk","Y","O",,
"20120802095033-524868428.707123","{8A98FB20-6B42-450E-914F-E9746F62DF33}","ARTE",8.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120802095217-53504526.6151428","{C38DAF5E-4207-48A3-A10B-29F00594DE41}","COME",2.0000000000000000e+00,"Ad","M","N","O",,
"20120817111807-579518616.199493","{91913D9C-D5AE-4AC4-811F-FEB5C356D19E}","ULGU",9.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817111837-289562463.760376","{91913D9C-D5AE-4AC4-811F-FEB5C356D19E}","HADU",4.0000000000000000e+00,"Ad","M","N","O",,
"20120817112124-301948010.921478","{91913D9C-D5AE-4AC4-811F-FEB5C356D19E}","MEGU",4.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120817112142-774740099.906921","{91913D9C-D5AE-4AC4-811F-FEB5C356D19E}","BOGU",1.0000000000000000e+01,"Ad","Unk","N","O",,
"20120817113043-760723590.85083","{442C6F7F-D303-48BD-9875-91A64DDC73D6}","MAMU",9.5000000000000000e+01,"Ad","Unk","N","O",,
"20120817113113-814490020.275116","{442C6F7F-D303-48BD-9875-91A64DDC73D6}","ULGU",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817113245-709037899.971008","{442C6F7F-D303-48BD-9875-91A64DDC73D6}","ULGU",1.0000000000000000e+00,"Juv","Unk","Y","O",,
"20120817113820-45352756.9770813","{442C6F7F-D303-48BD-9875-91A64DDC73D6}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817113836-414032697.677612","{442C6F7F-D303-48BD-9875-91A64DDC73D6}","WWSC",1.0000000000000000e+00,"Ad","M","Y","O",,
"20120817114009-790480017.662048","{FE56E109-E3FC-4093-B55C-D17D8CB83311}","ULGU",6.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817114024-373536169.528961","{FE56E109-E3FC-4093-B55C-D17D8CB83311}","ULGU",3.0000000000000000e+00,"Juv","Unk","Y","O",,
"20120817114034-961953163.146973","{FE56E109-E3FC-4093-B55C-D17D8CB83311}","MAMU",4.6000000000000000e+01,"Ad","Unk","N","O",,
"20120817114714-56236863.1362915","{D2F5DD5F-58D1-4409-AE8C-6339E8862CB1}","MAMU",1.6000000000000000e+01,"Ad","Unk","N","O",,
"20120817114731-949556648.731232","{D2F5DD5F-58D1-4409-AE8C-6339E8862CB1}","BOGU",6.0000000000000000e+00,"Ad","Unk","N","O",,
"20120817115048-364018678.665161","{D2F5DD5F-58D1-4409-AE8C-6339E8862CB1}","MEGU",7.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817115110-524868428.707123","{D2F5DD5F-58D1-4409-AE8C-6339E8862CB1}","MEGU",1.0000000000000000e+00,"Juv","Unk","N","O",,
"20120817115127-767111659.049988","{D2F5DD5F-58D1-4409-AE8C-6339E8862CB1}","ULGU",8.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817115636-592458248.138428","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","BAEA",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817115647-468700110.912323","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","SPSA",1.0000000000000000e+00,"Ad","Unk","N","O",,
"20120817115702-298165440.559387","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","BOGU",2.0000000000000000e+00,"Ad","Unk","N","O",,
"20120817115723-622696697.711945","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","ARTE",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817115733-647821187.973022","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","ULGU",3.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120817115827-263792932.033539","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","MAMU",1.5000000000000000e+02,"Ad","Unk","N","O",,
"20120817115843-279342055.32074","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","SUSC",1.7000000000000000e+01,"Ad","Mix","Y","O",,
"20120817120104-829801619.052887","{611ED7DC-DCE4-402E-A0BB-B9A0B8AF166B}","WWSC",1.0000000000000000e+01,"Ad","Mix","Y","O",,
"20120817120431-589163005.35202","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","MALL",1.0000000000000000e+00,"Ad","M","N","O",,
"20120817120448-986093163.490295","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","ULGU",3.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120817120508-910964310.16922","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","BAEA",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817120525-226866006.851196","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","BAEA",1.0000000000000000e+00,"Juv","Unk","N","O",,
"20120817120543-695115506.649017","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","MEGU",8.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120817120559-980003237.724304","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","MEGU",2.2000000000000000e+01,"Juv","Unk","N","O",,
"20120817120620-243931353.092194","{1F52C9BC-F11A-42D9-BAB2-68D6C4F4EAE3}","BOGU",2.5000000000000000e+01,"Ad","Unk","N","O",,"TRANSITIONAL PLUMAGE"
"20120817121315-106369674.20578","{344484EB-505B-4E2C-A66B-580330D251F3}","GBHE",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817121412-999414563.179016","{344484EB-505B-4E2C-A66B-580330D251F3}","COME",1.0000000000000000e+00,"Ad","Unk","N","O",,
"20120817121424-676175892.353058","{344484EB-505B-4E2C-A66B-580330D251F3}","MALL",1.4000000000000000e+01,"Unk","Unk","N","O",,
"20120817121502-15703916.5496826","{344484EB-505B-4E2C-A66B-580330D251F3}","ULGU",5.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817121519-575183808.803558","{344484EB-505B-4E2C-A66B-580330D251F3}","BOGU",1.3500000000000000e+02,"Ad","Unk","N","O",,
"20120817121536-100052237.510681","{344484EB-505B-4E2C-A66B-580330D251F3}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817121549-103022634.983063","{344484EB-505B-4E2C-A66B-580330D251F3}","BAEA",1.0000000000000000e+00,"Juv","Unk","Y","O",,
"20120817121601-798884391.784668","{344484EB-505B-4E2C-A66B-580330D251F3}","ARTE",8.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120817121613-284480273.723602","{344484EB-505B-4E2C-A66B-580330D251F3}","ULGU",3.0000000000000000e+00,"Juv","Juv","Y","O",,
"20120828090302-533424019.813538","{01E85633-7531-46B3-BA03-3AD87C538D42}","ULGU",7.0000000000000000e+00,"Ad","Unk","Y",,,
"20120828090320-579518616.199493","{01E85633-7531-46B3-BA03-3AD87C538D42}","MEGU",5.0000000000000000e+01,"Ad","Unk","Y",,,
"20120828090335-289562463.760376","{01E85633-7531-46B3-BA03-3AD87C538D42}","MEGU",2.0000000000000000e+01,"Juv","Juv","N",,,
"20120828090555-774740099.906921","{49CA441F-087D-4A1B-A46A-3D9D877B0665}","ULGU",1.7000000000000000e+01,"Ad","Unk","Y",,,
"20120828090610-14017641.544342","{49CA441F-087D-4A1B-A46A-3D9D877B0665}","MAMU",8.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828090629-760723590.85083","{49CA441F-087D-4A1B-A46A-3D9D877B0665}","ULGU",4.0000000000000000e+00,"Juv","Juv","N",,,
"20120828091658-709037899.971008","{9851E080-7157-428A-ACDE-A77D229A3EF0}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828091719-45352756.9770813","{9851E080-7157-428A-ACDE-A77D229A3EF0}","ULGU",1.0000000000000000e+00,"Ad","Unk","Y",,,
"20120828091909-862619340.419769","{226159D6-C029-481A-A3C3-B24B303498D8}","MAMU",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828091921-790480017.662048","{226159D6-C029-481A-A3C3-B24B303498D8}","ULGU",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828092123-961953163.146973","{9D378AA7-728B-4D02-A780-256E5D493C59}","SUSC",5.0000000000000000e+01,"Mix","Mix","Y","O",,
"20120828092143-871445834.636688","{9D378AA7-728B-4D02-A780-256E5D493C59}","ULGU",1.4000000000000000e+01,"Ad","Unk","Y","O",,
"20120828092324-56236863.1362915","{9D378AA7-728B-4D02-A780-256E5D493C59}","MAMU",8.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828092347-949556648.731232","{9D378AA7-728B-4D02-A780-256E5D493C59}","MEGU",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828092400-364018678.665161","{9D378AA7-728B-4D02-A780-256E5D493C59}","MEGU",3.0000000000000000e+00,"Juv","Juv","N","O",,
"20120828092935-767111659.049988","{D4DFFC89-F32B-488D-BFBA-D397043098D8}","MEGU",8.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120828093035-53504526.6151428","{D4DFFC89-F32B-488D-BFBA-D397043098D8}","MEGU",5.0000000000000000e+01,"Juv","Juv","N","O",,
"20120828093053-592458248.138428","{D4DFFC89-F32B-488D-BFBA-D397043098D8}","BOGU",1.7500000000000000e+02,"Ad","Unk","N","O",,
"20120828093131-468700110.912323","{D4DFFC89-F32B-488D-BFBA-D397043098D8}","ULGU",4.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120828093656-622696697.711945","{FC0779A7-5D8B-4EE0-B544-F89E84D0193D}","BAEA",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828093709-647821187.973022","{FC0779A7-5D8B-4EE0-B544-F89E84D0193D}","BAEA",8.0000000000000000e+00,"Juv","Juv","N","O",,
"20120828093804-263792932.033539","{FC0779A7-5D8B-4EE0-B544-F89E84D0193D}","ULGU",4.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828093817-279342055.32074","{FC0779A7-5D8B-4EE0-B544-F89E84D0193D}","AMWI",9.0000000000000000e+00,"Ad","Unk","N","O",,
"20120828093932-829801619.052887","{FC0779A7-5D8B-4EE0-B544-F89E84D0193D}","NSHO",3.0000000000000000e+00,"Ad","Unk","N","O",,
"20120828094019-824602127.075195","{FC0779A7-5D8B-4EE0-B544-F89E84D0193D}","SPSA",1.0000000000000000e+00,"Ad","Unk","N","O",,
"20120828094504-986093163.490295","{3F2D9D38-EFE8-441E-81A6-4A453D5B88BF}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120828094514-910964310.16922","{3F2D9D38-EFE8-441E-81A6-4A453D5B88BF}","BEKI",1.0000000000000000e+00,"Ad","M","Y","O",,
"20120828094529-226866006.851196","{3F2D9D38-EFE8-441E-81A6-4A453D5B88BF}","NOPI",5.0000000000000000e+00,"Ad","Unk","N","O",,
"20120828094545-695115506.649017","{3F2D9D38-EFE8-441E-81A6-4A453D5B88BF}","GWTE",1.1000000000000000e+01,"Ad","Unk","N","O",,
"20120828094602-980003237.724304","{3F2D9D38-EFE8-441E-81A6-4A453D5B88BF}","MALL",5.0000000000000000e+00,"Ad","Unk","N","O",,
"20120828094616-243931353.092194","{3F2D9D38-EFE8-441E-81A6-4A453D5B88BF}","NSHO",3.0000000000000000e+00,"Ad","Unk","N","O",,
"20120905170049-579518616.199493","{2E7424F4-3D38-4D08-8A7A-98D673CD27D0}","ULGU",1.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120905170212-301948010.921478","{4CA75448-FBB6-44B5-AB0A-BC89C18B9951}","ULGU",4.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120905170227-774740099.906921","{4CA75448-FBB6-44B5-AB0A-BC89C18B9951}","MAMU",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120905170241-14017641.544342","{4CA75448-FBB6-44B5-AB0A-BC89C18B9951}","RTLO",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120905170254-760723590.85083","{4CA75448-FBB6-44B5-AB0A-BC89C18B9951}","SUSC",1.5000000000000000e+01,"Mix","Unk","Y","O",,
"20120905170440-709037899.971008","{BF9305EC-2B8E-48A7-8E41-AE6B3DBC4D6B}","ULGU",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120905170618-414032697.677612","{92744C64-E1E5-4E9A-9229-D93E2394F53F}","ULGU",6.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120905170633-862619340.419769","{92744C64-E1E5-4E9A-9229-D93E2394F53F}","ULGU",1.0000000000000000e+00,"Juv","Juv","N","O",,
"20120905170648-790480017.662048","{92744C64-E1E5-4E9A-9229-D93E2394F53F}","MEGU",1.0000000000000000e+00,"Ad","Unk","N","O",,
"20120905171500-961953163.146973","{C80C4E03-42F4-4539-A43C-4A6014CA3870}","SUSC",2.3000000000000000e+01,"Mix","Mix","Y","O",,
"20120905171523-871445834.636688","{C80C4E03-42F4-4539-A43C-4A6014CA3870}","ULGU",2.5000000000000000e+01,"Ad","Unk","Y","O",,
"20120905171558-56236863.1362915","{C80C4E03-42F4-4539-A43C-4A6014CA3870}","ULGU",4.0000000000000000e+00,"Juv","Juv","N","O",,
"20120905171614-949556648.731232","{C80C4E03-42F4-4539-A43C-4A6014CA3870}","MALL",1.0000000000000000e+00,"Ad","Unk","N","O",,
"20120905172004-524868428.707123","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","BAEA",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120905172014-767111659.049988","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","GWTE",8.0000000000000000e+00,"Ad","Unk","N","O",,
"20120905172030-53504526.6151428","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","BAEA",2.0000000000000000e+00,"Juv","Juv","N","O",,
"20120905172043-592458248.138428","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","MEGU",2.0000000000000000e+01,"Ad","Unk","N","O",,
"20120905172058-468700110.912323","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","ULGU",2.0000000000000000e+01,"Ad","Unk","Y","O",,
"20120905172109-298165440.559387","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","ULGU",1.0000000000000000e+01,"Juv","Juv","N","O",,
"20120905172120-622696697.711945","{B97F5FAE-3556-44B4-8038-1C58DF613ECF}","BOGU",2.0000000000000000e+01,"Ad","Unk","N","O",,
"20120906084023-533424019.813538","{6B287E92-ABC1-436A-83CF-5B0488AEE1AA}","BAEA",3.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120906084038-579518616.199493","{6B287E92-ABC1-436A-83CF-5B0488AEE1AA}","BAEA",3.0000000000000000e+00,"Juv","Juv","N","O",,
"20120906084051-289562463.760376","{6B287E92-ABC1-436A-83CF-5B0488AEE1AA}","AMKE",3.0000000000000000e+00,"Unk","Unk","Y","O",,
"20120906084147-301948010.921478","{6B287E92-ABC1-436A-83CF-5B0488AEE1AA}","CANG",1.5000000000000000e+01,"Unk","Unk","Y","O",,
"20120906084253-774740099.906921","{6B287E92-ABC1-436A-83CF-5B0488AEE1AA}","PESA",2.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120906084452-760723590.85083","{919B64FD-F5C3-4228-807E-A10D019FB2F3}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y","O",,
"20120906084502-814490020.275116","{919B64FD-F5C3-4228-807E-A10D019FB2F3}","COME",1.0000000000000000e+00,"Ad","M","N","O",,
